temporada,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
2022,23,Fluminense,Fortaleza,2,1,1.72,3.6,5.25,Fluminense,1.72
2022,23,Palmeiras,Juventude,2,1,1.19,7.0,19.0,Palmeiras,1.19
2022,23,Avaí,Athletico-PR,1,1,3.5,3.1,2.47,Empate,3.1
2022,23,Botafogo,América-MG,0,0,2.05,3.4,4.2,Empate,3.4
2022,23,Coritiba,Atlético-GO,2,0,2.25,3.2,3.5,Coritiba,2.25
2022,23,São Paulo,Corinthians,1,1,2.62,2.92,3.3,Empate,2.92
2022,23,Goiás,Flamengo,1,1,6.0,4.15,1.6,Empate,4.15
2022,24,Avaí,Atlético Mineiro,1,0,4.5,3.45,1.9,Avaí,4.5
2022,24,Botafogo,Coritiba,2,0,1.57,4.0,6.7,Botafogo,1.57
2022,24,Red Bull Bragantino,Goiás,1,1,1.47,4.4,8.0,Empate,4.4
2022,24,Ceará,São Paulo,0,2,2.67,3.1,3.0,São Paulo,3.0
2022,24,Flamengo,Fluminense,1,2,1.68,3.8,5.75,Fluminense,5.75
2022,24,América-MG,Corinthians,1,0,2.5,3.1,3.75,América-MG,2.5
2022,24,Juventude,Fortaleza,1,1,3.5,3.2,2.3,Empate,3.2
2022,24,Palmeiras,Santos,1,0,1.4,4.75,9.5,Palmeiras,1.4
2022,24,Athletico-PR,Cuiabá,2,2,1.8,3.45,6.5,Empate,3.45
2022,25,Atlético-GO,Internacional,1,2,3.7,3.2,2.22,Internacional,2.22
2022,25,São Paulo,Avaí,4,0,1.42,4.65,9.0,São Paulo,1.42
2022,26,Santos,Athletico-PR,2,0,2.1,3.25,3.8,Santos,2.1
2022,26,Corinthians,Atlético-GO,2,1,1.63,4.0,6.2,Corinthians,1.63
2022,26,Coritiba,Ceará,1,0,2.27,3.25,3.5,Coritiba,2.27
2022,26,Fluminense,Juventude,4,0,1.36,5.25,9.25,Fluminense,1.36
2022,26,Fortaleza,Flamengo,3,2,3.0,3.0,2.65,Fortaleza,3.0
2022,26,Cuiabá,América-MG,2,1,2.55,3.1,3.15,Cuiabá,2.55
2022,26,Atlético Mineiro,Palmeiras,0,1,1.88,3.4,4.5,Palmeiras,4.5
2022,26,Goiás,Botafogo,0,1,3.4,3.2,2.37,Botafogo,2.37
2022,26,Internacional,Red Bull Bragantino,0,0,1.9,3.55,4.65,Empate,3.55
2022,26,Atlético Mineiro,Fluminense,2,0,1.8,3.6,5.5,Atlético Mineiro,1.8
2022,26,Ceará,América-MG,1,2,2.05,3.3,4.2,América-MG,4.2
2022,26,Internacional,Santos,1,0,1.73,3.6,5.3,Internacional,1.73
2022,26,Athletico-PR,Juventude,2,0,1.47,4.75,8.5,Athletico-PR,1.47
2022,26,Avaí,Atlético-GO,1,2,2.25,3.2,3.75,Atlético-GO,3.75
2022,26,Flamengo,Red Bull Bragantino,4,1,1.46,4.5,7.4,Flamengo,1.46
2022,26,Goiás,Fortaleza,0,1,2.85,3.0,2.75,Fortaleza,2.75
2022,26,Corinthians,Cuiabá,2,0,1.68,3.6,6.5,Corinthians,1.68
2022,27,Botafogo,Palmeiras,1,3,5.6,3.7,1.78,Palmeiras,1.78
2022,27,Juventude,Corinthians,2,2,5.1,3.4,1.9,Empate,3.4
2022,27,Atlético-GO,Fluminense,3,2,3.35,3.3,2.4,Atlético-GO,3.35
2022,27,Ceará,Goiás,1,1,1.7,3.75,5.5,Empate,3.75
2022,27,Red Bull Bragantino,Cuiabá,2,1,1.98,3.35,4.75,Red Bull Bragantino,1.98
2022,27,Athletico-PR,Fortaleza,1,1,2.1,3.3,4.0,Empate,3.3
2022,27,Flamengo,Internacional,0,0,1.42,4.85,8.0,Empate,4.85
2022,27,Santos,Atlético Mineiro,1,2,3.25,3.2,2.43,Atlético Mineiro,2.43
2022,27,Palmeiras,Coritiba,4,0,1.27,7.0,13.0,Palmeiras,1.27
2022,27,América-MG,São Paulo,1,2,2.72,3.2,2.77,São Paulo,2.77
2022,27,Avaí,Botafogo,1,2,2.6,3.1,3.0,Botafogo,3.0
2022,27,Cuiabá,Flamengo,1,2,4.1,3.25,2.21,Flamengo,2.21
2022,27,Corinthians,Athletico-PR,2,1,2.25,3.25,3.85,Corinthians,2.25
2022,27,Internacional,Goiás,4,2,1.41,5.0,8.0,Internacional,1.41
2022,27,Fortaleza,Avaí,2,0,1.5,4.1,8.0,Fortaleza,1.5
2022,27,São Paulo,Botafogo,0,1,1.71,4.0,5.5,Botafogo,5.5
2022,27,Atlético Mineiro,Ceará,0,0,1.45,4.45,8.0,Empate,4.45
2022,27,Coritiba,Red Bull Bragantino,2,1,2.6,3.1,3.0,Coritiba,2.6
2022,27,Fluminense,América-MG,0,2,1.63,4.0,6.0,América-MG,6.0
2022,28,Atlético-GO,Palmeiras,1,1,5.75,4.0,1.63,Empate,4.0
2022,28,Santos,Juventude,4,1,1.49,4.2,8.25,Santos,1.49
2022,28,América-MG,Fortaleza,1,2,2.15,3.3,3.6,Fortaleza,3.6
2022,28,Flamengo,Atlético Mineiro,1,0,2.62,3.0,2.95,Flamengo,2.62
2022,28,Ceará,Cuiabá,1,1,2.05,3.1,4.33,Empate,3.1
2022,28,Palmeiras,São Paulo,0,0,1.66,4.0,5.9,Empate,4.0
2022,28,Botafogo,Internacional,0,1,2.67,3.1,2.85,Internacional,2.85
2022,28,Juventude,Atlético-GO,1,1,2.87,3.2,2.7,Empate,3.2
2022,28,Athletico-PR,Coritiba,1,0,1.68,3.8,5.75,Athletico-PR,1.68
2022,28,Avaí,Fluminense,0,3,4.2,3.3,1.98,Fluminense,1.98
2022,29,Red Bull Bragantino,Santos,0,2,2.0,3.3,4.25,Santos,4.25
2022,29,São Paulo,Coritiba,3,1,1.42,4.5,9.5,São Paulo,1.42
2022,29,Red Bull Bragantino,Athletico-PR,4,2,2.25,3.3,3.6,Red Bull Bragantino,2.25
2022,29,América-MG,Flamengo,1,2,2.9,3.3,2.7,Flamengo,2.7
2022,29,Santos,Corinthians,0,1,2.6,3.0,3.2,Corinthians,3.2
2022,29,Palmeiras,Avaí,3,0,1.17,8.0,19.0,Palmeiras,1.17
2022,29,Fluminense,Botafogo,2,2,1.87,3.8,4.75,Empate,3.8
2022,29,Juventude,São Paulo,1,2,4.7,3.55,1.87,São Paulo,1.87
2022,29,Atlético-GO,Ceará,1,0,2.32,3.2,3.4,Atlético-GO,2.32
2022,29,Coritiba,Internacional,1,1,4.05,3.5,2.1,Empate,3.5
2022,29,Cuiabá,Goiás,1,2,1.9,3.75,5.3,Goiás,5.3
2022,30,Fortaleza,Atlético Mineiro,0,0,2.95,3.1,3.4,Empate,3.1
2022,30,Athletico-PR,Palmeiras,1,3,6.5,3.8,1.77,Palmeiras,1.77
2022,30,Flamengo,Santos,3,2,1.55,4.85,9.0,Flamengo,1.55
2022,30,Botafogo,Red Bull Bragantino,2,1,2.6,3.2,3.3,Botafogo,2.6
2022,30,Corinthians,Fluminense,0,2,2.25,3.2,3.6,Fluminense,3.6
2022,30,Goiás,América-MG,2,2,3.0,3.25,2.6,Empate,3.25
2022,30,Internacional,Ceará,2,1,1.66,3.85,6.4,Internacional,1.66
2022,30,Fortaleza,Coritiba,3,1,1.46,4.4,7.0,Fortaleza,1.46
2022,30,São Paulo,Atlético-GO,2,1,1.7,4.0,5.75,São Paulo,1.7
2022,30,Atlético Mineiro,Juventude,1,0,1.22,6.6,15.0,Atlético Mineiro,1.22
2022,30,Cuiabá,Avaí,1,0,1.88,3.4,4.6,Cuiabá,1.88
2022,30,Goiás,Corinthians,0,0,3.0,3.05,2.75,Empate,3.05
2022,31,Ceará,Fluminense,0,1,3.4,3.25,2.3,Fluminense,2.3
2022,31,Botafogo,Cuiabá,0,2,1.87,3.35,5.0,Cuiabá,5.0
2022,31,São Paulo,Atlético Mineiro,2,2,2.52,3.0,3.2,Empate,3.0
2022,31,América-MG,Internacional,1,0,2.5,3.3,3.1,América-MG,2.5
2022,31,Athletico-PR,Goiás,3,2,1.6,4.0,6.0,Athletico-PR,1.6
2022,31,Atlético-GO,Santos,2,3,2.0,3.5,4.05,Santos,4.05
2022,31,Avaí,Red Bull Bragantino,1,2,3.4,3.3,2.3,Red Bull Bragantino,2.3
2022,31,Juventude,Coritiba,0,1,2.75,3.2,2.95,Coritiba,2.95
2022,31,Flamengo,Corinthians,1,2,1.75,3.75,5.2,Corinthians,5.2
2022,31,Palmeiras,Fortaleza,4,0,1.46,4.6,7.0,Palmeiras,1.46
2022,31,Fluminense,São Paulo,3,1,2.1,3.5,3.8,Fluminense,2.1
2022,31,Santos,Avaí,1,1,1.4,4.6,9.5,Empate,4.6
2022,31,Goiás,Juventude,1,0,1.7,3.8,6.0,Goiás,1.7
2022,31,Red Bull Bragantino,América-MG,1,4,2.0,3.55,3.8,América-MG,3.8
2022,31,Corinthians,Ceará,1,0,1.88,3.35,4.9,Corinthians,1.88
2022,31,Internacional,Athletico-PR,2,0,1.93,3.5,4.33,Internacional,1.93
2022,31,Coritiba,Flamengo,1,0,3.6,3.3,2.16,Coritiba,3.6
2022,31,Fortaleza,Atlético-GO,1,1,1.7,3.8,5.75,Empate,3.8
2022,31,Cuiabá,Palmeiras,1,1,3.85,3.4,2.1,Empate,3.4
2022,32,Atlético Mineiro,Botafogo,0,2,1.65,3.95,5.8,Botafogo,5.8
2022,32,São Paulo,Internacional,0,1,1.87,3.6,4.5,Internacional,4.5
2022,32,Avaí,Ceará,2,0,4.65,3.5,1.95,Avaí,4.65
2022,32,Coritiba,Corinthians,2,2,3.2,3.0,2.75,Empate,3.0
2022,32,Fluminense,Goiás,3,0,1.38,5.3,8.5,Fluminense,1.38
2022,32,Fortaleza,Red Bull Bragantino,6,0,1.82,3.6,4.33,Fortaleza,1.82
2022,32,Atlético-GO,Athletico-PR,1,1,2.2,3.4,3.6,Empate,3.4
2022,32,Juventude,Flamengo,2,2,6.1,3.8,1.66,Empate,3.8
2022,32,Palmeiras,América-MG,2,1,1.55,4.75,5.75,Palmeiras,1.55
2022,32,Atlético Mineiro,Cuiabá,3,0,1.5,4.2,7.5,Atlético Mineiro,1.5
2022,32,Botafogo,Santos,3,0,2.27,3.25,3.45,Botafogo,2.27
2022,32,Flamengo,Avaí,1,2,1.17,8.0,19.0,Avaí,19.0
2022,32,América-MG,Atlético-GO,1,1,1.62,4.33,5.25,Empate,4.33
2022,32,Athletico-PR,Botafogo,3,0,2.23,3.3,3.5,Athletico-PR,2.23
2022,32,Ceará,Juventude,4,1,1.82,3.9,5.25,Ceará,1.82
2022,32,Corinthians,Atlético Mineiro,0,1,3.1,3.15,2.5,Atlético Mineiro,2.5
2022,32,Cuiabá,Coritiba,2,1,2.0,3.6,4.0,Cuiabá,2.0
2022,32,Goiás,São Paulo,0,4,5.0,3.8,1.72,São Paulo,1.72
2022,32,Internacional,Palmeiras,3,0,2.6,3.5,2.87,Internacional,2.6
2022,32,Red Bull Bragantino,Fluminense,0,1,2.62,3.6,2.8,Fluminense,2.8
2022,32,Santos,Fortaleza,0,2,3.2,3.3,2.25,Fortaleza,2.25
2023,1,América-MG,Fluminense,0,3,2.77,3.25,2.95,Fluminense,2.95
2023,1,Palmeiras,Cuiabá,2,1,1.4,5.0,9.5,Palmeiras,1.4
2023,1,Athletico-PR,Goiás,2,0,1.63,3.6,6.7,Athletico-PR,1.63
2023,1,Botafogo,São Paulo,2,1,2.44,3.2,3.1,Botafogo,2.44
2023,1,Fortaleza,Internacional,1,1,1.95,3.6,4.2,Empate,3.6
2023,1,Red Bull Bragantino,Bahia,2,1,1.86,3.75,4.33,Red Bull Bragantino,1.86
2023,1,Atlético Mineiro,Vasco da Gama,1,2,1.85,3.65,4.8,Vasco da Gama,4.8
2023,1,Corinthians,Cruzeiro,2,1,1.79,3.45,5.25,Corinthians,1.79
2023,1,Flamengo,Coritiba,3,0,1.4,4.8,9.0,Flamengo,1.4
2023,1,Grêmio,Santos,1,0,1.81,3.5,5.2,Grêmio,1.81
2023,2,Fluminense,Athletico-PR,2,0,1.53,4.33,7.5,Fluminense,1.53
2023,2,Cuiabá,Red Bull Bragantino,1,1,2.57,3.15,3.0,Empate,3.15
2023,2,São Paulo,América-MG,3,0,1.93,3.5,4.7,São Paulo,1.93
2023,2,Cruzeiro,Grêmio,1,0,2.57,3.2,3.2,Cruzeiro,2.57
2023,2,Internacional,Flamengo,2,1,2.8,3.25,2.7,Internacional,2.8
2023,2,Santos,Atlético Mineiro,0,0,3.45,3.2,2.38,Empate,3.2
2023,2,Vasco da Gama,Palmeiras,2,2,3.4,3.2,2.35,Empate,3.2
2023,2,Coritiba,Fortaleza,0,3,2.65,3.2,2.88,Fortaleza,2.88
2023,2,Goiás,Corinthians,3,1,3.15,3.0,2.6,Goiás,3.15
2023,3,Bahia,Botafogo,1,2,2.12,3.3,3.8,Botafogo,3.8
2023,3,Coritiba,São Paulo,1,1,3.2,3.2,2.55,Empate,3.2
2023,3,Fortaleza,Fluminense,4,2,2.1,3.4,3.8,Fortaleza,2.1
2023,3,Palmeiras,Corinthians,2,1,1.5,4.33,8.5,Palmeiras,1.5
2023,3,Red Bull Bragantino,Cruzeiro,0,3,1.91,3.5,4.5,Cruzeiro,4.5
2023,3,Santos,América-MG,3,2,2.4,3.2,3.4,Santos,2.4
2023,3,Atlético Mineiro,Athletico-PR,2,1,1.6,3.85,7.0,Atlético Mineiro,1.6
2023,3,Flamengo,Botafogo,2,3,1.63,4.0,5.8,Botafogo,5.8
2023,3,Cuiabá,Grêmio,1,2,2.87,3.2,2.75,Grêmio,2.75
2023,3,Internacional,Goiás,1,0,1.61,4.0,6.2,Internacional,1.61
2023,4,Vasco da Gama,Bahia,0,1,1.77,3.8,5.4,Bahia,5.4
2023,4,Cruzeiro,Santos,2,1,1.73,3.7,5.8,Cruzeiro,1.73
2023,4,Fluminense,Vasco da Gama,1,1,1.75,3.75,5.0,Empate,3.75
2023,4,América-MG,Cuiabá,1,2,1.75,3.75,5.2,Cuiabá,5.2
2023,4,Athletico-PR,Flamengo,2,1,3.05,3.2,2.5,Athletico-PR,3.05
2023,4,Bahia,Coritiba,3,1,1.75,3.8,5.4,Bahia,1.75
2023,4,São Paulo,Internacional,2,0,2.1,3.4,3.7,São Paulo,2.1
2023,4,Botafogo,Atlético Mineiro,2,0,3.6,3.25,2.25,Botafogo,3.6
2023,4,Goiás,Palmeiras,0,5,5.8,4.0,1.68,Palmeiras,1.68
2023,4,Grêmio,Red Bull Bragantino,3,3,1.88,3.6,4.4,Empate,3.6
2023,5,Corinthians,Fortaleza,1,1,2.6,3.2,2.87,Empate,3.2
2023,5,Internacional,Athletico-PR,0,2,1.83,3.6,4.75,Athletico-PR,4.75
2023,5,Red Bull Bragantino,América-MG,2,2,1.82,3.75,4.5,Empate,3.75
2023,5,Santos,Bahia,3,0,2.3,3.2,3.6,Santos,2.3
2023,5,Cuiabá,Atlético Mineiro,0,4,3.95,3.3,2.15,Atlético Mineiro,2.15
2023,5,Flamengo,Goiás,2,0,1.25,6.25,15.0,Flamengo,1.25
2023,5,Cruzeiro,Fluminense,0,2,2.8,3.2,2.88,Fluminense,2.88
2023,5,Palmeiras,Grêmio,4,1,1.4,4.8,9.0,Palmeiras,1.4
2023,5,Coritiba,Vasco da Gama,1,1,3.55,3.2,2.3,Empate,3.2
2023,5,Botafogo,Corinthians,3,0,1.88,3.5,4.7,Botafogo,1.88
2023,5,Fortaleza,São Paulo,0,0,1.95,3.5,4.2,Empate,3.5
2023,5,Bahia,Flamengo,2,3,3.3,3.4,2.3,Flamengo,2.3
2023,5,Fluminense,Cuiabá,2,0,1.42,5.4,8.25,Fluminense,1.42
2023,5,Palmeiras,Red Bull Bragantino,1,1,1.6,4.4,6.2,Empate,4.4
2023,5,Atlético Mineiro,Internacional,2,0,1.57,4.0,6.5,Atlético Mineiro,1.57
2023,5,Corinthians,São Paulo,1,1,2.55,3.0,3.25,Empate,3.0
2023,5,Grêmio,Fortaleza,0,0,1.91,3.6,4.2,Empate,3.6
2023,5,Vasco da Gama,Santos,0,1,1.91,3.2,4.8,Santos,4.8
2023,5,América-MG,Cruzeiro,0,4,2.65,3.4,2.8,Cruzeiro,2.8
2023,5,Athletico-PR,Coritiba,3,2,1.61,3.95,7.0,Athletico-PR,1.61
2023,5,Goiás,Botafogo,2,1,3.35,3.35,2.35,Goiás,3.35
2023,6,Bahia,Goiás,1,1,1.73,3.75,5.4,Empate,3.75
2023,6,América-MG,Fortaleza,2,1,2.95,3.3,2.45,América-MG,2.95
2023,6,Botafogo,Fluminense,1,0,2.8,3.3,2.63,Botafogo,2.8
2023,6,Coritiba,Atlético Mineiro,1,2,4.75,3.4,1.85,Atlético Mineiro,1.85
2023,6,Red Bull Bragantino,Athletico-PR,2,0,1.88,3.7,4.2,Red Bull Bragantino,1.88
2023,6,São Paulo,Vasco da Gama,4,2,1.85,3.45,4.5,São Paulo,1.85
2023,6,Santos,Palmeiras,0,0,5.5,3.6,1.73,Empate,3.6
2023,6,Flamengo,Corinthians,1,0,1.44,4.5,9.0,Flamengo,1.44
2023,6,Grêmio,Internacional,3,1,2.05,3.4,4.2,Grêmio,2.05
2023,7,Cruzeiro,Cuiabá,0,1,1.61,3.95,6.7,Cuiabá,6.7
2023,7,Athletico-PR,Grêmio,1,2,1.63,3.8,6.2,Grêmio,6.2
2023,7,Fortaleza,Vasco da Gama,2,0,1.67,3.9,5.0,Fortaleza,1.67
2023,7,Cuiabá,Coritiba,1,1,1.85,3.4,5.0,Empate,3.4
2023,7,Flamengo,Cruzeiro,1,1,1.7,3.75,5.6,Empate,3.75
2023,7,São Paulo,Goiás,2,1,1.57,4.0,7.5,São Paulo,1.57
2023,7,Corinthians,Fluminense,2,0,2.85,3.2,2.75,Corinthians,2.85
2023,7,Internacional,Bahia,2,0,2.1,3.6,3.65,Internacional,2.1
2023,7,Atlético Mineiro,Palmeiras,1,1,2.32,3.3,3.4,Empate,3.3
2023,7,Red Bull Bragantino,Santos,2,0,1.77,3.4,5.3,Red Bull Bragantino,1.77
2023,7,Botafogo,América-MG,2,0,1.87,3.75,5.0,Botafogo,1.87
2023,8,Fortaleza,Bahia,0,0,1.6,4.0,5.75,Empate,4.0
2023,8,América-MG,Corinthians,2,0,3.05,3.25,2.65,América-MG,3.05
2023,8,Athletico-PR,Botafogo,1,0,2.1,3.6,4.0,Athletico-PR,2.1
2023,8,Cruzeiro,Atlético Mineiro,0,1,3.4,3.1,2.37,Atlético Mineiro,2.37
2023,8,Santos,Internacional,1,1,2.4,2.95,3.55,Empate,2.95
2023,8,Fluminense,Red Bull Bragantino,2,1,1.8,3.75,5.1,Fluminense,1.8
2023,8,Grêmio,São Paulo,2,1,2.1,3.3,3.8,Grêmio,2.1
2023,8,Goiás,Cuiabá,0,1,2.3,3.1,3.6,Cuiabá,3.6
2023,8,Palmeiras,Coritiba,3,1,1.28,5.6,13.0,Palmeiras,1.28
2023,9,Vasco da Gama,Flamengo,1,4,4.25,3.6,1.88,Flamengo,1.88
2023,9,Coritiba,Santos,0,0,2.6,2.95,3.25,Empate,2.95
2023,9,Atlético Mineiro,Red Bull Bragantino,1,1,1.8,3.5,5.25,Empate,3.5
2023,9,Bahia,Cruzeiro,2,2,2.82,3.25,2.62,Empate,3.25
2023,9,Corinthians,Cuiabá,1,1,1.8,3.3,6.3,Empate,3.3
2023,9,Botafogo,Fortaleza,2,0,2.23,3.2,3.4,Botafogo,2.23
2023,9,América-MG,Athletico-PR,2,2,2.6,3.25,2.9,Empate,3.25
2023,9,Internacional,Vasco da Gama,2,1,1.8,3.6,5.0,Internacional,1.8
2023,9,São Paulo,Palmeiras,0,2,3.1,3.4,2.4,Palmeiras,2.4
2023,9,Flamengo,Grêmio,3,0,1.62,4.2,5.9,Flamengo,1.62
2023,9,Goiás,Fluminense,2,2,3.65,3.3,2.2,Empate,3.3
2023,10,Cruzeiro,Fortaleza,0,1,1.95,3.5,4.2,Fortaleza,4.2
2023,10,São Paulo,Athletico-PR,2,1,1.8,3.5,5.1,São Paulo,1.8
2023,10,Santos,Corinthians,0,2,2.27,3.0,3.75,,
2023,10,Bahia,Palmeiras,1,0,3.9,3.4,2.1,Bahia,3.9
2023,10,Fluminense,Atlético Mineiro,1,1,2.9,3.1,2.72,Empate,3.1
2023,10,Grêmio,América-MG,3,1,1.68,4.0,5.5,Grêmio,1.68
2023,10,Coritiba,Internacional,0,1,2.8,3.0,3.0,Internacional,3.0
2023,10,Cuiabá,Botafogo,0,1,2.77,3.0,3.0,Botafogo,3.0
2023,10,Vasco da Gama,Goiás,0,1,2.0,3.4,4.75,Goiás,4.75
2023,10,Red Bull Bragantino,Flamengo,4,0,3.25,3.4,2.37,Red Bull Bragantino,3.25
2023,10,Athletico-PR,Corinthians,1,0,1.98,3.2,4.85,Athletico-PR,1.98
2023,10,Fluminense,Bahia,2,1,1.57,4.2,6.6,Fluminense,1.57
2023,10,Fortaleza,Atlético Mineiro,2,1,2.75,3.1,2.75,Fortaleza,2.75
2023,10,Cruzeiro,São Paulo,1,0,2.3,3.2,3.35,Cruzeiro,2.3
2023,10,Grêmio,Coritiba,5,1,1.53,4.33,6.8,Grêmio,1.53
2023,10,Palmeiras,Botafogo,0,1,1.49,4.5,7.0,Botafogo,7.0
2023,10,América-MG,Internacional,1,2,1.98,3.4,4.0,Internacional,4.0
2023,10,Red Bull Bragantino,Goiás,2,0,1.42,4.6,8.0,Red Bull Bragantino,1.42
2023,10,Santos,Flamengo,2,3,3.6,3.2,2.35,Flamengo,2.35
2023,11,Vasco da Gama,Cuiabá,1,0,2.23,3.3,3.6,Vasco da Gama,2.23
2023,11,São Paulo,Fluminense,1,0,2.15,3.4,3.5,São Paulo,2.15
2023,11,Bahia,Grêmio,1,2,2.92,3.4,2.65,Grêmio,2.65
2023,11,Flamengo,Fortaleza,2,0,1.63,4.33,6.0,Flamengo,1.63
2023,11,Internacional,Cruzeiro,0,0,2.1,3.3,4.15,Empate,3.3
2023,11,Corinthians,Red Bull Bragantino,0,1,2.88,3.0,2.82,Red Bull Bragantino,2.82
2023,11,Athletico-PR,Palmeiras,2,2,2.32,3.25,3.35,Empate,3.25
2023,11,Atlético Mineiro,América-MG,2,2,1.53,9.0,7.5,Empate,9.0
2023,11,Botafogo,Vasco da Gama,2,0,1.93,11.0,4.3,Botafogo,1.93
2023,11,Cuiabá,Santos,3,0,2.02,3.2,4.5,Cuiabá,2.02
2023,12,Goiás,Coritiba,1,2,2.15,3.35,3.75,Coritiba,3.75
2023,12,Cuiabá,Bahia,1,1,1.78,3.6,5.1,Empate,3.6
2023,12,Vasco da Gama,Cruzeiro,0,1,2.9,3.2,2.63,Cruzeiro,2.63
2023,12,Atlético Mineiro,Corinthians,0,1,1.83,3.3,5.5,Corinthians,5.5
2023,12,Coritiba,América-MG,3,1,2.2,3.4,3.5,Coritiba,2.2
2023,12,Palmeiras,Flamengo,1,1,1.85,3.8,4.25,Empate,3.8
2023,12,Santos,Goiás,4,3,1.95,3.4,4.5,Santos,1.95
2023,12,Fluminense,Internacional,2,0,1.91,3.4,4.55,Fluminense,1.91
2023,12,Red Bull Bragantino,São Paulo,0,0,1.7,3.8,5.5,Empate,3.8
2023,12,Fortaleza,Athletico-PR,1,0,1.55,4.0,7.0,Fortaleza,1.55
2023,12,Grêmio,Botafogo,0,2,1.87,3.6,4.5,Botafogo,4.5
2023,13,Botafogo,Red Bull Bragantino,2,0,2.1,3.35,3.9,Botafogo,2.1
2023,13,Cruzeiro,Coritiba,0,0,1.63,3.85,6.2,Empate,3.85
2023,13,Fluminense,Flamengo,0,0,2.85,3.3,2.6,Empate,3.3
2023,13,Fortaleza,Cuiabá,0,1,1.78,3.6,5.0,Cuiabá,5.0
2023,13,São Paulo,Santos,4,1,1.65,3.75,6.5,São Paulo,1.65
2023,13,Athletico-PR,Bahia,2,0,1.6,4.2,6.7,Athletico-PR,1.6
2023,13,Internacional,Palmeiras,0,0,2.8,3.1,2.75,Empate,3.1
2023,14,Goiás,Atlético Mineiro,0,0,4.2,3.5,2.0,Empate,3.5
2023,14,Flamengo,América-MG,1,1,1.35,5.0,10.75,Empate,5.0
2023,14,Palmeiras,Fortaleza,3,1,1.55,4.2,6.5,Palmeiras,1.55
2023,14,Bahia,Corinthians,0,0,2.22,3.2,3.75,Empate,3.2
2023,14,Cuiabá,São Paulo,2,1,2.87,3.1,2.8,Cuiabá,2.87
2023,14,Grêmio,Atlético Mineiro,1,0,2.45,3.25,3.2,Grêmio,2.45
2023,14,Cruzeiro,Goiás,0,1,1.55,4.0,7.0,Goiás,7.0
2023,14,Red Bull Bragantino,Internacional,0,0,1.77,3.75,5.1,Empate,3.75
2023,14,Santos,Botafogo,2,2,3.0,3.05,2.7,Empate,3.05
2023,14,Vasco da Gama,Athletico-PR,0,2,2.85,3.2,2.75,Athletico-PR,2.75
2023,15,Coritiba,Fluminense,2,0,3.55,3.2,2.3,Coritiba,3.55
2023,15,Athletico-PR,Cruzeiro,3,3,1.85,3.5,4.8,Empate,3.5
2023,15,Fluminense,Santos,1,0,1.57,4.0,7.3,Fluminense,1.57
2023,15,Internacional,Cuiabá,1,2,1.8,3.6,5.25,Cuiabá,5.25
2023,15,Corinthians,Vasco da Gama,3,1,2.1,3.1,4.65,Corinthians,2.1
2023,15,Fortaleza,Red Bull Bragantino,0,3,2.25,3.3,3.4,Red Bull Bragantino,3.4
2023,15,Atlético Mineiro,Flamengo,1,2,2.37,3.3,3.5,Flamengo,3.5
2023,15,São Paulo,Bahia,0,0,1.68,3.7,6.0,Empate,3.7
2023,15,América-MG,Palmeiras,1,4,3.85,3.5,2.15,Palmeiras,2.15
2023,15,Botafogo,Coritiba,4,1,1.72,3.7,6.4,Botafogo,1.72
2023,15,Goiás,Grêmio,1,1,2.7,3.25,2.8,Empate,3.25
2023,16,Santos,Athletico-PR,1,1,2.3,3.1,3.55,Empate,3.1
2023,16,Goiás,Fortaleza,1,0,2.7,3.0,2.88,Goiás,2.7
2023,16,Internacional,Corinthians,2,2,2.3,2.95,3.75,Empate,2.95
2023,16,Fluminense,Palmeiras,2,1,2.5,3.3,3.5,Fluminense,2.5
2023,16,São Paulo,Atlético Mineiro,0,2,1.95,3.3,4.55,Atlético Mineiro,4.55
2023,16,Vasco da Gama,Grêmio,1,0,2.72,3.2,2.8,Vasco da Gama,2.72
2023,16,Bahia,América-MG,3,1,1.95,3.6,4.0,Bahia,1.95
2023,16,Coritiba,Red Bull Bragantino,0,1,3.4,3.3,2.3,Red Bull Bragantino,2.3
2023,16,Cruzeiro,Botafogo,0,0,2.5,3.2,3.3,Empate,3.2
2023,16,Cuiabá,Flamengo,3,0,3.1,3.2,2.6,Cuiabá,3.1
2023,17,Botafogo,Internacional,3,1,2.4,3.15,3.45,Botafogo,2.4
2023,17,Atlético Mineiro,Bahia,1,0,1.6,3.8,6.8,Atlético Mineiro,1.6
2023,17,América-MG,Goiás,0,1,2.0,3.5,4.0,Goiás,4.0
2023,17,Corinthians,Coritiba,3,1,1.73,3.6,5.7,Corinthians,1.73
2023,17,Grêmio,Fluminense,2,1,2.27,3.4,3.3,Grêmio,2.27
2023,17,Flamengo,São Paulo,1,1,1.8,3.75,5.2,Empate,3.75
2023,17,Fortaleza,Santos,4,0,1.53,3.8,7.25,Fortaleza,1.53
2023,18,Palmeiras,Cruzeiro,1,0,1.6,4.0,6.1,Palmeiras,1.6
2023,18,Red Bull Bragantino,Vasco da Gama,1,1,1.62,4.05,6.25,Empate,4.05
2023,18,Athletico-PR,Cuiabá,2,0,1.85,3.4,5.0,Athletico-PR,1.85
2023,18,Internacional,Fortaleza,0,1,2.4,3.1,3.3,Fortaleza,3.3
